	17:34	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉総理大臣補佐官、長谷川総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見室長、外務省の秋葉事務次官、厚生労働省の鈴木医務技監と面会（～17:48）
	17:48	菅官房長官、岡田官房副長官と面会（～17:52）
	18:22	官邸発
	18:30	東京・千代田区の「パレスホテル東京」着　ホテル内の日本料理店「和田倉」で、自民党の細田博之元幹事長と会食
	20:46	「パレスホテル東京」発
	21:03	私邸着
6/21	9:00	終日来客なく、東京・富ケ谷の私邸で過ごす
6/20	9:00	東京・富ヶ谷の私邸で、午前中は来客なく過ごす
	17:42	私邸発
	17:55	官邸着
	18:03	菅官房長官、西村経済再生担当大臣、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、北村滋国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕医務技監が入る
	18:06	加藤厚生労働大臣が加わる
	18:14	全員出る
	18:15	西村経済再生担当大臣と面会（～１８：２０）
	19:05	官邸発
	19:07	東京・永田町の「ザ・キャピトルホテル東急」着　ホテル内のレストラン「ＯＲＩＧＡＭＩ」で秘書官と食事
	20:29	「ザ・キャピトルホテル東急」発
	20:40	東京・神宮前のスタジオ「シャトーアメーバ」着 「ＡＢＥＭＡ」のインターネット番組「ＮｅｗｓＢＡＲ 橋下」に出演。
	22:09	「シャトーアメーバ」発
	22:17	私邸着
	9:42	東京・富ヶ谷の私邸発
	9:54	官邸着
	10:02	閣議（～10:18）
	10:19	橋本オリンピック・パラリンピック担当大臣と面会（～10:26）
	10:30	高市総務大臣、今井尚哉総理大臣補佐官、総務省の谷脇康彦審議官と面会（～11:02）
	11:09	木原稔総理大臣補佐官と面会（～11:26）
	11:30	月例経済報告関係閣僚会議に出席（～11:44）
	11:46	自民党の稲田朋美幹事長代行と面会（～12:12）
	15:00	自民党農林・食料戦略調査会の塩谷立会長、森山裕特任顧問らから決議書受け取り（～15:15）
	15:17	小野寺五典元防衛大臣と面会（～15:25）
	15:27	自民党の根本匠衆議院議員と面会（～16:03）
	16:04	拉致問題対策本部の石川正一郎事務局長と面会（～16:34）
	16:37	北村滋国家安全保障局長、瀧澤裕昭内閣情報官、今井総理大臣補佐官、外務省の山田重夫総合外交政策局長、防衛省の槌道明宏防衛政策局長、山崎幸二統合幕僚長と面会（～16:59）
	17:00	北村国家安全保障局長、今井総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～17:10）
	17:11	北村国家安全保障局長と面会（～17:17）
	17:18	瀧澤内閣情報官と面会（～17:40）
	17:45	和泉洋人総理大臣補佐官、外務省の秋葉事務次官、志野光子国際文化交流審議官と面会（～17:55）
	18:00	菅官房長官、西村経済再生担当大臣、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、北村国家安全保障局長、和泉総理大臣補佐官、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉事務次官、厚生労働省の鈴木康裕医務技監が入る
	18:04	加藤厚労大臣が加わる
	18:12	全員出る
	18:23	官邸発
	18:30	東京・虎ノ門のホテル「アンダーズ東京」着。ホテル内のレストラン「ザ　タヴァン　グリル＆ラウンジ」で麻生副総理兼財務大臣、菅官房長官、自民党の甘利明税制調査会長と会食
	21:14	東京・虎ノ門のホテル「アンダーズ東京」発
	21:29	私邸着
6/18	9:41	東京・富ヶ谷の私邸発
	9:58	官邸着
	10:26	沖縄全戦没者追悼式に向けたビデオメッセージ収録（～10:35）
	11:03	東京慈恵会医科大学の大木隆生教授と面会（～12:21）
	14:07	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～14:40）
	14:43	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、樽見英樹新型コロナウイルス感染症対策推進室長、外務省の秋葉事務次官、厚生労働省の鈴木康裕医務技監と面会（～15:02）
	16:13	ＮＳＣ＝国家安全保障会議の緊急事態大臣会合（～16:20）
	16:26	自民党の岸田政務調査会長と面会（～16:52）
	16:56	新型コロナウイルス感染症対策本部　19日から都道府県をまたぐ移動の自粛を全国で緩和するなどの方針を明らかにする（～17:10）
	17:11	竹本ＩＴ担当大臣と面会（～17:12）
	18:00	記者会見（～18:59）
	19:20	スペインのサンチェス首相と電話会談（～19:50）
	20:45	官邸発
	21:00	私邸着
6/17	9:42	東京・富ヶ谷の私邸発
6/17	9:54	官邸着
6/17	14:52	官邸発
6/17	14:53	国会着
6/17	14:55	参議院議長応接室に入る
6/17	14:57	参議院議長応接室を出る、参議院本会議場に入る
6/17	15:01	参議院本会議が開会
6/17	15:50	参議院本会議を途中退席
6/17	15:52	国会発
6/17	15:54	官邸着、報道各社のインタビュー
6/17	16:53	自民党の岸信夫衆議院議員、長尾敬衆議院議員、山田宏参議院議員と面会（～17:03）
6/17	17:04	加藤厚生労働大臣、菅官房長官、岡田直樹官房副長官、杉田和博官房副長官、北村滋国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕厚労省医務技監が入った
6/17	17:05	西村明宏官房副長官が加わった
6/17	17:09	西村経済再生担当大臣が加わった
6/17	17:16	加藤厚生労働大臣、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見室長、外務省の秋葉事務次官、厚生労働省の鈴木厚労省医務技監が出た
6/17	17:17	菅官房長官、西村官房副長官が出た
6/17	17:28	西村経済再生担当大臣が出た
6/17	17:36	北村国家安全保障局長と今井総理大臣補佐官、外務省の秋葉事務次官、滝崎成樹アジア大洋州局長と面会（～18:03）
6/17	19:03	官邸発
6/17	19:15	東京・富ヶ谷の私邸着
6/16	9:41	東京・富ヶ谷の私邸発
	9:55	官邸着
	10:57	西村経済再生担当大臣、経済産業省の新原浩朗経済産業政策局長と面会（～１１：４６）
	15:02	未来投資会議に出席（～１５：５４）
	16:06	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、金杉憲治外務審議官と面会（～１６：４５）
	16:46	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村明宏官房副長官、岡田直樹官房副長官、杉田和博官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉事務次官、厚生労働省の鈴木康裕医務技監が入る
	16:59	加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉総理大臣補佐官、長谷川総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見室長、外務省の秋葉事務次官、厚生労働省の鈴木医務技監が出る
	17:05	菅官房長官が出る
	17:06	北村国家安全保障局長、瀧澤裕昭内閣情報官、内閣衛星情報センターの宮川正所長が入る
	17:14	北村国家安全保障局長、内閣衛星情報センターの宮川所長が出る
	17:37	瀧澤内閣情報官が出る
	17:40	西村経済再生担当大臣、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見室長、経済産業省の新原経済産業政策局長と面会（～１８：４２）
	19:22	報道各社のインタビュー（～１９：２４）
	19:25	官邸発
	19:44	私邸着
6/15	8:02	東京・富ヶ谷の私邸発
	8:13	官邸着
	8:22	岡田官房副長官と面会（～08:59）
	9:47	官邸発
	9:48	国会着
	9:50	参議院第１委員会室に入る
	9:51	麻生副総理兼財務大臣と会話（～09:54）
	9:55	参議院決算委員会が開会
	11:53	参議院決算委員会が閉会
	11:54	参議院第１委員会室を出る
	11:56	国会発
	11:57	官邸着
	12:54	官邸発
	12:55	国会着
	12:57	参議院第１委員会室に入る
	13:00	参議院決算委員会が再開
	15:53	参議院決算委員会を途中退席し参議院第１委員会室を出る
	15:55	国会発
	15:57	官邸着
	16:57	官邸発
	16:58	国会着
	17:00	自民党総裁室に入る
	17:01	自民党役員会に出席（～17:18）
	17:18	自民党役員室を出る
	17:19	国会発
	17:21	官邸着
	18:03	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村滋国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕医務技監と面会（～18:19）
	19:12	官邸発
	19:27	私邸着
6/14	午前中	午前中は来客なく、私邸で過ごす。
	15:58	　私邸発
	16:11	　官邸着
	16:14	北村滋国家安全保障局長、和泉洋人総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～16:40）
	16:41	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉総理大臣補佐官、長谷川栄一総理大臣補佐官、今井尚哉総理大臣補佐官、樽見英樹新型コロナウイルス感染症対策推進室長、外務省の秋葉事務次官、厚生労働省の鈴木康裕医務技監と面会（～16:53）
	18:01	インターネット動画中継サイト「ニコニコ動画」の特別番組に出演（～18:59）
	19:07	官邸発
	19:19	私邸着
6/13	8:17	東京・富ヶ谷の私邸発
6/13	8:26	東京・新宿区の「慶應義塾大学病院」着　人間ドックを受診
6/13	14:20	病院発
6/13	14:30	私邸着
6/13	16:10	私邸発
6/13	16:24	官邸着
6/13	16:32	菅官房長官、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村滋国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の森健良外務審議官、厚生労働省の鈴木康裕医務技監と面会（～16:34）
6/13	16:34	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉総理大臣補佐官、長谷川総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見室長、外務省の森外務審議官、厚生労働省の鈴木医務技監と面会（～16:50）
6/13	16:50	北村国家安全保障局長と面会（～17:00）
6/13	17:06	官邸発
6/13	17:18	私邸着
6/12	7:43	公邸発
6/12	7:44	官邸着
6/12	7:49	岡田直樹官房副長官と面会（～08:08）
6/12	8:23	閣議（～8:39）
6/12	8:40	衛藤一億総活躍担当大臣と面会（～8:45）
6/12	8:51	官邸発
6/12	8:53	国会着
6/12	8:54	参議院第１委員会室へ
6/12	9:02	参議院予算委員会が開会
6/12	10:32	参議院予算委員会が参会
6/12	10:33	参議院第１委員会室を出て参議院本会議場へ
6/12	10:35	国会発
6/12	10:37	官邸着
6/12	13:21	官邸発
6/12	13:22	国会着
6/12	13:23	参議院議長応接室へ
6/12	13:32	参議院議長応接室を出て、参議院本会議場へ
6/12	13:36	参議院本会議が開会
6/12	14:18	参議院本会議を途中退席
6/12	14:20	国会発
6/12	14:21	官邸着
6/12	14:35	林肇官房副長官補、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官が入った
6/12	14:58	林官房副長官補、今井総理大臣補佐官が出た
6/12	15:00	外務省の秋葉事務次官が出た
6/12	15:01	京都大学大学院の上久保靖彦特定教授と面会（～15:39）
6/12	15:40	自民党の河村建夫元官房長官と面会（～16:06）
6/12	16:10	北村滋国家安全保障局長、林官房副長官補、瀧澤裕昭内閣情報官、外務省の山田重夫総合外交政策局長、防衛省の槌道明宏防衛政策局長、自衛隊の山崎幸二統合幕僚長と面会
6/12	16:36	北村国家安全保障局長、林官房副長官補、外務省の山田総合外交政策局長、防衛省の槌道防衛政策局長、自衛隊の山崎統合幕僚長が出た
6/12	17:01	瀧澤内閣情報官が出た
6/12	17:07	河野防衛大臣と面会（～17:15）
6/12	18:00	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村明宏官房副長官、岡田官房副長官、杉田和博官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉事務次官、厚生労働省の鈴木康裕医務技監と面会（～18:17）
6/12	18:30	報道各社のインタビュー（～18:36）
6/12	18:37	自民党の髙鳥修一総裁特別補佐と面会（～19:06）
6/12	19:55	官邸発
6/12	20:13	東京富ヶ谷の私邸着
6/11	7:00	東京・富ヶ谷の私邸発
	7:13	官邸着
	7:22	岡田官房副長官と面会（～08:24）
	8:47	官邸発
	8:48	国会着
	8:50	参議院第１委員会室に入る
	8:51	萩生田文部科学大臣と会話（～08：52）
	8:53	菅官房長官と会話（～08:55）
	8:55	参議院予算委員会が開会
	11:53	参議院予算委員会が休憩
	11:53	参議院第１委員会室を出る
	11:55	国会発
	11:57	官邸着
	12:55	官邸発
	12:56	国会着
	12:58	参議院第１委員会室に入る
	12:59	茂木外務大臣と会話（～13:00）
	13:00	参議院予算委員会が再開
	18:00	参議院予算委員会が散会
	18:01	参議院第１委員会室に入る
	18:03	国会発
	18:05	官邸着
	18:22	加藤厚生労働大臣、菅官房長官、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村滋国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕医務技監と面会（～18:37）
	19:30	官邸発
	19:31	公邸着　そのまま宿泊
6/10	7:31	東京・富ヶ谷の私邸発
	7:42	官邸着
	7:48	西村官房副長官と面会（～8:22）
	8:48	官邸発
	8:50	国会着
	8:52	衆議院第1委員室に入る
	8:59	衆議院予算委員会（～11:24）
	11:26	衆議院第1委員室を出て国会発
	11:28	官邸着
	11:52	官邸発
	11:53	国会着
	11:55	衆議院議長応接室に入る
	12:00	衆議院議長応接室を出て衆議院本会場に入る
	12:02	衆議院本会議（～13:06）
	13:07	衆議院本会議場を出る
	13:08	国会発
	13:10	官邸着
	14:05	北村滋国家安全保障局長、外務省の森健良外務審議官、正木靖欧州局長、岡野正敬国際法局長と面会（～14:30）
	14:57	麻生太郎副総理兼財務大臣と面会（～16:01）
	16:33	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川栄一総理大臣補佐官、今井尚哉総理大臣補佐官、樽見英樹新型コロナウイルス感染症対策推進室長、外務省の秋葉剛男事務次官、厚生労働省の鈴木康裕医務技監と面会（～16:50）
	16:51	西村経済再生担当大臣と面会（～16:57）
	18:03	国家戦略特区諮問会議（～18:17）
	18:24	官邸発
	18:40	私邸着

6/9	7:00	東京・富ヶ谷の私邸発
6/9	7:10	官邸着
6/9	7:18	西村官房副長官と打ち合わせ（～8:33）
6/9	8:48	官邸発
6/9	8:49	国会着
6/9	8:51	衆議院第１委員室に入る
6/9	8:52	茂木外務大臣と話す（～8:53）
6/9	8:58	衆議院予算委員会が開会
6/9	12:00	衆議院予算委員会が休憩
6/9	12:01	衆議院第１委員室を出る
6/9	12:03	国会発
6/9	12:04	官邸着
6/9	12:54	官邸発
6/9	12:56	国会着
6/9	12:58	衆議院第１委員室に入る
6/9	13:00	衆議院予算委員会が再開
6/9	16:03	衆議院予算委員会が散会
6/9	16:04	衆議院第１委員室を出る
6/9	16:06	国会発
6/9	16:08	官邸着
6/9	17:00	北村滋国家安全保障局長と面会（～17:07）
6/9	17:08	北村国家安全保障局長、滝澤裕昭内閣情報官と面会（～17:17）
6/9	17:17	滝澤情報官と面会（～17:37）
6/9	18:02	菅官房長官、西村経済再生担当大臣、西村官房副長官、岡田官房副長官、杉田官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井尚哉総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の森健良外務審議官、厚生労働省の鈴木康裕医務技監と面会（～18:15）
6/9	18:58	官邸発
6/9	19:10	私邸着
6/8	9:16	東京・富ヶ谷の私邸発
	9:28	官邸着
	9:48	高市総務大臣と面会(～9:58)
	10:02	西村明宏官房副長官と面会(～10:56)
	10:57	岡田直樹官房副長官と面会(～11:35)
	12:51	官邸発
	12:53	国会着
	12:54	衆議院議長応接室に入る
	13:00	衆議院議長応接室を出て、衆議院本会議場に入る
	13:02	衆議院本会議が開会
	14:54	衆議院本会議が散会。衆議院本会議場を出る
	14:59	参議院議長応接室に入る
	15:02	参議院議長応接室を出て、参議院本会議場に入る
	15:06	参議院本会議が開会
	17:40	参議院本会議を途中退席
	17:44	衆議院第1委員室に入る
	17:46	麻生副総理兼財務大臣と話す(～17:47)
	17:51	衆議院予算委員会が開会
	17:56	衆議院予算予算委員会が散会。衆議院第1委員室を出る
	17:57	自民党総裁室に入る
