	6:50	東京・富ヶ谷の私邸発	
	7:01	官邸着	
	7:18	西村明宏官房副長官と面会（～7:36）	
	7:37	岡田直樹官房副長官と面会（～8:10）	
	8:21	閣議（～8:35）	
	8:48	官邸発	
	8:50	国会着	
	8:51	衆議院第1委員室に入る	
	8:56	麻生副総理兼財務大臣、茂木外務大臣と話す（～08:57）	
	8:58	衆議院予算委員会が開会	
	12:02	衆議院予算委員会が散会。衆議院第1委員室を出る	
	12:06	院内大臣室に入る	
	12:11	新型コロナウイルス感染症対策本部に出席（～12:22）	
	12:23	院内大臣室を出る	
	12:25	国会発	
	12:54	官邸発	
	12:56	国会着	
	12:58	参議院第1委員会室に入る	
	13:00	参議院予算委員会が開会	
	16:09	参議院予算委員会が散会	
	16:10	参議院第1委員会室を出る	
	16:12	国会発	
	16:14	官邸着	
	16:19	西村官房副長官、岡田官房副長官、杉田和博官房副長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、前田哲官房副長官補、今井尚哉総理大臣補佐官、法務省の辻裕教事務次官、外務省の秋葉剛男事務次官、水嶋光一領事局長、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監、国土交通省の藤田耕三事務次官と面会（～16:35）	
	16:40	自民党の岸田政務調査会長と面会(～17:04)	
	17:10	北村国家安全保障局長、林肇官房副長官補、今井総理大臣補佐官、外務省の秋葉事務次官、金杉憲治外務審議官、高橋克彦中東アフリカ局長と面会	
	17:24	高橋中東アフリカ局長が出る	
	17:33	金杉外務審議官が出る	
	17:45	全員出る	
	17:45	瀧澤裕昭内閣情報官と面会（～18:02）	
	18:11	新型コロナウイルス感染症対策本部に出席（～18:21）	
	18:30	官邸発	
	18:31	公邸着。防衛大学校の国分良成校長、五百旗頭真前校長、政策研究大学院大の田中明彦学長、白石隆前学長、ＪＩＣＡ=国際協力機構の北岡伸一理事長と会食	　　
	20:51	全員出る。公邸泊	

	7:18	公邸発	
	7:19	官邸着	
	7:30	岡田直樹官房副長官、厚生労働省の鈴木俊彦事務次官、鈴木康裕医務技監と面会（～8:25）	
	8:55	官邸発	
	8:56	国会着	
	8:58	参議院第１委員会室に入る	
	8:59	麻生副総理兼財務大臣と会話（～9:00）	
	9:02	参議院予算委員会（～11:54）	
	11:56	院内大臣室に入る	
	12:01	新型コロナウイルス感染症対策本部に出席　各閣僚に対し、水際対策の強化や中国・武漢に滞在歴がある人の健康状態の確認などに全力を挙げるよう指示（～12:10）	
	12:11	国会発	
	12:14	官邸着	
	12:54	官邸発	
	12:56	国会着	
	12:58	参議院第１委員会室に入る	
	12:59	麻生副総理兼財務大臣、茂木外務大臣（～13:00）	
	13:00	参議院予算委員会（～16:37）	
	16:38	参議院予算委員会室を出る	
	16:40	国会発	
	16:42	官邸着	
	16:49	菅官房長官、沖田芳樹内閣危機管理監、北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、水嶋光一領事局長、厚生労働省の鈴木康裕医務技監、国土交通省の和田浩一航空局長、観光庁の田端浩長官と面会（～17:33）	
	17:44	官邸発	
	17:52	東京・紀尾井町のホテルニューオータニ着　ホテル内の宴会場「芙蓉の間」で国民政治協会主催の「経済界と自民党役員との新年懇談会」に出席し、あいさつ	
	18:06	ホテルニューオータニ発	
	18:13	官邸着	
	18:57	官邸発	
	18:59	国会着	
	19:00	参議院議長応接室に入る	
	19:07	参議院議長応接室を出て参議院本会議場に入る	
	19:08	麻生副総理兼財務大臣、茂木外務大臣と会話（～19:10）	
	19:11	参議院本会議（～19:50）	
	19:50	参議院本会議を途中退席し、参議院議長応接室に入る	
