"2022-02-28T09:12:00"	"徒歩で公邸発"
"2022-02-28T09:13:00"	"官邸着"
"2022-02-28T09:49:00"	"官邸発"
"2022-02-28T09:51:00"	"国会着"
"2022-02-28T09:53:00"	"参議院第一委員会室に入る"
"2022-02-28T10:00:00"	"参議院予算委員会開会"
"2022-02-28T12:02:00"	"参議院予算委員会休憩"
"2022-02-28T12:03:00"	"参議院第一委員会室を出る"
"2022-02-28T12:05:00"	"国会発"
"2022-02-28T12:07:00"	"官邸着"
"2022-02-28T12:51:00"	"官邸発"
"2022-02-28T12:53:00"	"国会着"
"2022-02-28T12:55:00"	"参議院第一委員会室に入る"
"2022-02-28T13:00:00"	"参議院予算委員会再開"
"2022-02-28T16:52:00"	"参議院予算委員会散会"
"2022-02-28T16:53:00"	"参議院第一委員会室を出る"
"2022-02-28T16:57:00"	"国会発"
"2022-02-28T17:00:00"	"自民党本部着"
"2022-02-28T17:05:00"	"自民党役員会（～17:24）"
"2022-02-28T17:50:00"	"自民党本部発"
"2022-02-28T17:53:00"	"官邸着"
"2022-02-28T18:31:00"	"松野博一官房長官、磯崎仁彦官房副長官、栗生俊一官房副長官、村田隆内閣危機管理監、秋葉剛男国家安全保障局長、高橋憲一官房副長官補、瀧澤裕昭内閣情報官、神田真人財務官、外務省の森健良事務次官、山田重夫外務審議官、宇山秀樹欧州局長、資源エネルギー庁の保坂伸長官、防衛省の増田和夫防衛政策局長と面会（～19:11）"
"2022-02-28T19:15:00"	"ウクライナのゼレンスキー大統領と電話会談（～19:27）"
"2022-02-28T20:00:00"	"報道各社のインタビュー（～20:11）"
"2022-02-28T20:22:00"	"徒歩で官邸発"
"2022-02-28T20:23:00"	"公邸着"
