"2019-11-30T09:00:00"	"午前中は来客なく、公邸で過ごす"
"2019-11-30T13:15:00"	"公邸発"
"2019-11-30T13:25:00"	"東京・西新橋の東京慈恵会医科大学付属病院着　自民党の望月義夫衆議院議員のお見舞い"
"2019-11-30T13:43:00"	"東京慈恵会医科大学付属病院発"
"2019-11-30T13:54:00"	"東京・六本木のホテル「グランドハイアット東京」着　ホテル内の「ＮＡＧＯＭＩスパ　アンド　フィットネス」で運動"
"2019-11-30T17:08:00"	"「グランドハイアット東京」発"
"2019-11-30T17:43:00"	"東京・富ヶ谷の私邸着"
"2019-11-30T19:41:00"	"私邸発"
"2019-11-30T20:03:00"	"東京・後楽の東京ドーム着　人気アイドルグループ「嵐」のコンサートを鑑賞"
"2019-11-30T21:42:00"	"「嵐」のメンバーと面会"
"2019-11-30T21:51:00"	"東京ドーム発"
"2019-11-30T22:12:00"	"私邸着"
"2019-11-30T07:20:00"	"東京・富ヶ谷の私邸発"
"2019-11-30T07:33:00"	"官邸着"
"2019-11-30T07:41:00"	"子どもの貧困対策会議（～7:49）"
"2019-11-30T07:57:00"	"閣議（～8:16）"
"2019-11-30T08:17:00"	"加藤厚生労働大臣と面会（～8:21）"
"2019-11-30T11:30:00"	"瀧澤裕昭内閣情報官と面会（～11:43）"
"2019-11-30T13:25:00"	"麻生副総理兼財務大臣、財務省の岡本薫明事務次官、太田充主計局長と面会（～13:48）"
"2019-11-30T13:49:00"	"麻生副総理兼財務大臣と面会（～13:57）"
"2019-11-30T14:00:00"	"北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、防衛省の高橋憲一事務次官と面会"
"2019-11-30T14:07:00"	"高橋事務次官が出て、林肇官房副長官補、森健良外務審議官が面会に加わる"
"2019-11-30T14:22:00"	"外務省の滝崎成樹アジア大洋州局長が面会に加わる"
"2019-11-30T14:37:00"	"滝崎大洋州局長が出て、外務省の石川浩司南部アジア部長、高橋克彦中東アフリカ局長が面会に加わる（～14:58）"
"2019-11-30T15:03:00"	"連合の神津会長、逢見直人会長代行、相原康伸事務局長と面会　衛藤一億総活躍担当大臣、森英介自民党労政局長が同席（～15:37）"
"2019-11-30T16:10:00"	"日仏クラブによる表敬（～16:32）"
"2019-11-30T16:33:00"	"菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、古谷一之官房副長官補、財務省の太田主計局長、厚生労働省の伊原和人政策統括官、経済産業省の新原浩朗経済産業政策局長と面会（～17:30）"
"2019-11-30T18:02:00"	"エルサルバドルのブケレ大統領を出迎え、記念撮影"
"2019-11-30T18:03:00"	"栄誉礼・儀仗（～18:11）"
"2019-11-30T18:12:00"	"ブケレ大統領と首脳会談（～18:53）"
"2019-11-30T18:56:00"	"共同記者発表　冒頭に中曽根元総理大臣の死去に触れ、「引退した後も一貫して憲法改正を強く訴えた、我が国の未来に対する強い思いは必ずや時代を超えて受け継がれると確信している」と述べる（～19:11）"
"2019-11-30T19:13:00"	"ブケレ大統領とともに官邸発"
"2019-11-30T19:14:00"	"公邸着　総理大臣夫妻主催の夕食会（～20:22）"
"2019-11-30T20:23:00"	"ブケレ大統領夫妻を公邸の玄関で見送る　そのまま公邸泊"
"2019-11-28T09:44:00"	"公邸発"
"2019-11-28T09:46:00"	"官邸着"
"2019-11-28T10:19:00"	"本田悦朗前スイス大使と面会（～11:03）"
"2019-11-28T11:04:00"	"浜田宏一内閣官房参与と面会（～11:43）"
"2019-11-28T13:55:00"	"自民党の岸田文雄政務調査会長と面会（～14:40）"
"2019-11-28T14:41:00"	"高知県知事選に当選した浜田省司氏、自民党高知県連の中谷元会長、山本有二副会長と面会（～14:52）"
"2019-11-28T14:56:00"	"自民党の平沢勝栄広報本部長、丹羽秀樹広報戦略局長と面会（～15:06）"
"2019-11-28T15:18:00"	"自民党の関口昌一参議院議員会長と面会（～15:38）"
"2019-11-28T17:48:00"	"北朝鮮の弾道ミサイル発射を受けて開かれた国家安全保障会議に出席（～17:57）"
