"2020-08-31T09:25:00"	"東京・富ヶ谷の私邸発"
"2020-08-31T09:41:00"	"官邸着"
"2020-08-31T10:02:00"	"アメリカのトランプ大統領と電話会談（～10:34）"
"2020-08-31T10:35:00"	"北村滋国家安全保障局長と面会、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～10:43）"
"2020-08-31T11:34:00"	"自民党の岸田文雄政務調査会長と面会（～11:57）"
"2020-08-31T12:49:00"	"山口県の柳居俊学県議会議長、萩市の藤道健二市長と面会（～12:59）"
"2020-08-31T14:05:00"	"防衛省の島田和久事務次官と面会（～14:20）"
"2020-08-31T16:00:00"	"ロシアのプーチン大統領と電話会談（～16:26）"
"2020-08-31T16:27:00"	"自民党の稲田朋美幹事長代行と面会（～16:59）"
"2020-08-31T17:00:00"	"西村明宏官房副長官、北村国家安全保障局長、藤井健志官房副長官補、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、今井総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉事務次官、厚生労働省の福島靖正医務技監、経済産業省の飯田陽一貿易経済協力局長と面会（～17:20）"
"2020-08-31T17:37:00"	"官邸発"
"2020-08-31T18:03:00"	"私邸着"
"2020-08-30T09:00:00"	"終日来客なく、東京・富ヶ谷の私邸で過ごす"
"2020-08-29T09:00:00"	"終日来客なく、東京・富ヶ谷の私邸で過ごす"
"2020-08-28T09:41:00"	"東京・富ヶ谷の私邸発"
"2020-08-28T09:57:00"	"官邸着"
"2020-08-28T10:05:00"	"閣議（～10:19）"
"2020-08-28T10:22:00"	"麻生副総理兼財務大臣、財務省の太田充事務次官、矢野康治主計局長と面会（～10:35）"
"2020-08-28T10:36:00"	"麻生副総理兼財務大臣と面会（～11:11）"
"2020-08-28T13:03:00"	"新型コロナウイルス感染症対策本部に出席　来年前半までに、すべての国民に提供できるワクチンの確保を目指すなどとした今後の取り組みを決める（～13:23）"
"2020-08-28T13:57:00"	"官邸発"
"2020-08-28T14:00:00"	"自民党本部着"
"2020-08-28T14:02:00"	"自民党の二階幹事長、林幹事長代理と面会（～14:12）"
"2020-08-28T14:18:00"	"自民党の森山国会対策委員長と面会（～14:23）"
"2020-08-28T15:00:00"	"自民党の臨時役員会に出席（～15:10）"
"2020-08-28T15:15:00"	"自民党の細田博之元幹事長と面会（～15:25）"
"2020-08-28T15:27:00"	"自民党本部発"
"2020-08-28T15:28:00"	"国会着"
"2020-08-28T15:30:00"	"参議院の第３３控室に入る"
"2020-08-28T15:30:00"	"公明党の山口代表と面会（～15:42）"
"2020-08-28T15:42:00"	"参議院の第３３控室を出る"
"2020-08-28T15:44:00"	"国会発"
"2020-08-28T15:46:00"	"官邸着"
"2020-08-28T15:50:00"	"秋葉総理大臣補佐官と面会（～15:56）"
"2020-08-28T16:02:00"	"臨時閣議に出席（～16:12）"
"2020-08-28T17:00:00"	"記者会見　持病の潰瘍性大腸炎が再発し、国民の負託に自信を持って応えられる状態でなくなったとして、総理大臣を辞任する意向を表明する（～18:01）"
"2020-08-28T18:05:00"	"木原総理大臣補佐官と面会（～18:10）"
"2020-08-28T18:20:00"	"自民党の岸田政務調査会長と面会（～18:27）"
"2020-08-28T18:35:00"	"官邸発"
"2020-08-28T19:04:00"	"私邸着"
"2020-08-28T10:41:00"	"東京・富ヶ谷の私邸発"
"2020-08-28T10:54:00"	"官邸着"
"2020-08-28T11:33:00"	"レイモンド米宇宙軍作戦部長の表敬(～11:52)"
"2020-08-28T11:53:00"	"自民党の下村博文選挙対策委員長と面会(～12:09)"
"2020-08-28T14:02:00"	"未来投資会議のサプライチェーン・事業再編に関するヒアリング(～15:10)"
"2020-08-28T15:20:00"	"北村滋国家安全保障局長、瀧澤裕昭内閣情報官、外務省の山田重夫総合外交政策局長、防衛省の岡真臣防衛政策局長、山崎幸二統合幕僚長入る"
"2020-08-28T15:41:00"	"瀧澤内閣情報官、外務省の山田総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長が出る"
"2020-08-28T15:44:00"	"北村国家安全保障局長が出る"
"2020-08-28T16:05:00"	"国際会議「新型コロナウイルスからの復興と気候変動・環境対策に関する『オンライン・プラットフォーム』閣僚会合」に向けたビデオメッセージ収録(～16:14)"
"2020-08-28T16:25:00"	"北村国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、高橋克彦中東アフリカ局長と面会(～16:44)"
"2020-08-28T16:45:00"	"北村国家安全保障局長、今井総理大臣補佐官、外務省の秋葉事務次官が入る"
"2020-08-28T17:00:00"	"北村国家安全保障局長、今井総理大臣補佐官が出る"
"2020-08-28T17:01:00"	"外務省の秋葉事務次官が出る"
"2020-08-28T17:03:00"	"月例経済報告関係閣僚会議(～17:19)"
"2020-08-28T17:25:00"	"西村明宏官房副長官、北村国家安全保障局長、和泉洋人総理大臣補佐官、長谷川榮一総理大臣補佐官、新型コロナウイルス感染症対策推進室の樽見英樹室長、外務省の秋葉事務次官、厚生労働省の福島靖正医務技監と面会(～17:44)"
"2020-08-28T17:45:00"	"自民党の古屋圭司衆議院議員、北村経夫参議院議員入る"
"2020-08-28T17:57:00"	"北村参議院議員が出る"
"2020-08-28T18:02:00"	"古屋衆議院議員が出る"
"2020-08-28T18:16:00"	"官邸発"
"2020-08-28T18:38:00"	"私邸着"
"2020-08-26T10:40:00"	"私邸発"
