6/30	10:56	大阪・住之江区のホテル「ハイアットリージェンシー大阪」で、サウジアラビアのムハンマド皇太子と会談（～11:51）
6/30	11:58	日・サウジアラビア首脳昼食会（～12:48）	昼食
6/30	12:53	ムハンマド皇太子を見送り（～12:54）
6/30	13:04	「ハイアットリージェンシー大阪」発
6/30	13:43	伊丹空港着
6/30	14:03	政府専用機で伊丹空港発
6/30	14:46	羽田空港着
6/30	14:59	羽田空港発
6/30	15:29	東京・富ヶ谷の私邸着
6/30	18:19	私邸発
6/30	18:31	東京・永田町の「ザ・キャピトルホテル東急」着　ホテル内のレストラン「ORIGAMI」で秘書官と食事	夕食
6/30	19:37	「ザ・キャピトルホテル東急」発
6/30	19:45	東京・六本木のライブハウス「ニコファーレ」着　
6/30	20:01	インターネットの動画サービス「ニコニコ」の参議院選挙の党首討論会に出席(～21:12)
6/30	21:13	自民党広報関係のビデオメッセージ収録　自民党の松島みどり広報本部長が同席（～21:33）
6/30	21:34	「ニコファーレ」発
6/30	21:46	私邸着
6/29	8:37	大阪・住之江区のホテル「ハイアットリージェンシー大阪」発
6/29	8:41	Ｇ２０大阪サミットの会場の、大阪・住之江区の国際展示場「インテックス大阪」着
6/29	9:13	南アフリカのラマポーザ大統領と会談（～9:27）
6/29	10:13	女性の活躍推進をテーマにした首脳特別イベント（～10:30）
6/29	10:38	世界的な格差への対処などをテーマにしたセッション３（～11:49）
6/29	11:58	ブラジルのボルソナロ大統領と会談（～12:13）
6/29	12:24	セッション３の続き（～12:32）
6/29	12:33	気候変動を含む地球環境問題をテーマにしたセッション４・ワーキングランチ（～13:47）	昼食
6/29	14:00	閉会セッション（～14:08）
6/29	14:50	議長国記者会見（～15:15）
6/29	15:18	「インテックス大阪」発
6/29	15:23	「ハイアットリージェンシー大阪」着
6/29	16:24	「ハイアットリージェンシー大阪」発
6/29	16:49	大阪・中央区の「いずみホール」着
6/29	17:05	ロシアのプーチン大統領と、Ｇ２０大阪サミットにあわせて定めた交流年を締めくくる閉会式に出席（～17:42）
6/29	17:43	「いずみホール」発
6/29	17:45	大阪・中央区の「ホテルニューオータニ大阪」着
6/29	17:56	プーチン大統領と少人数会談（～19:18）
6/29	19:32	文書署名式・署名文書交換式・共同記者発表（～19:54）
6/29	19:55	プーチン大統領と拡大会談・夕食会（～20:57）	夕食
6/29	21:02	プーチン大統領を見送り（～21:03）
6/29	21:19	「ホテルニューオータニ大阪」発
6/29	21:41	「ハイアットリージェンシー大阪」着　そのまま宿泊
6/28	8:02	大阪・住之江区のホテル「ハイアットリージェンシー大阪」発
6/28	8:05	G20大阪サミットの会場の、大阪・住之江区の国際展示場「インテックス大阪」着
6/28	8:32	アメリカのトランプ大統領を出迎え（～8:33）
6/28	8:36	トランプ大統領と会談（～9:20）
6/28	9:22	トランプ大統領、インドのモディ首相と会談（～9:37）
6/28	9:51	ドイツのメルケル首相と会談（～10:06）
6/28	11:06	イギリスのメイ首相と会談（～11:26）
