4/30	9:00	午前中は、東京・富ヶ谷の私邸で来客なく過ごす
4/30	14:32	私邸発
4/30	14:42	官邸着
4/30	15:03	閣議（～15:12）
4/30	16:10	官邸発
4/30	16:15	皇居着　帰国の記帳　天皇の退位の儀式、「退位礼正殿の儀」に出席し、あいさつ　「天皇陛下の歩みを胸に刻み、平和で希望に満ちあふれる日本の未来を創り上げていくため最善の努力を尽くしていく」と述べる
4/30	17:20	皇居発
4/30	17:35	私邸着
4/30	21:12	私邸で、麻生副総理兼財務大臣と面会（～23:09）

4/29	0:41	（日本時間）カナダ・オタワのカナダ連邦政府庁舎で、トルドー首相と署名式・共同記者会見（～1:23）
4/29	1:41	（日本時間）オタワのホテル「ウェスティン・オタワ」で、トルドー首相主催の昼食会に出席（～2:47）	昼食
4/29	3:26	（日本時間）オタワのホテル「フェアモント・シャトー・ローリエ」で、日系カナダ人と面会（～3:56）
4/29	5:07	（日本時間）オタワ郊外のオタワ・マクドナルド・カルティエ国際空港発
4/29	18:17	羽田空港着
4/29	18:36	羽田空港発
4/29	19:00	東京・富ヶ谷の私邸着<br>※海外での動静は現地の報道担当者などに確認

4/28	5:13	（日本時間）アメリカ・ワシントン郊外のアンドリュース空軍基地発
4/28	6:29	（日本時間）カナダ・オタワ郊外のオタワ・マクドナルド・カルティエ国際空港着
4/28	7:52	（日本時間）昭恵夫人とともに、オタワ郊外のカナダ政府迎賓施設「ウィルソンハウス」で、トルドー首相夫妻との夕食会に出席（～9:15）　その後、オタワのホテル「フェアモント・シャトー・ローリエ」で宿泊	夕食
4/28	23:22	（日本時間）オタワのカナダ連邦議会議事堂で、トルドー首相と首脳会談（～29日0:08）※時間などは現地の報道担当者などに確認

4/27	1:39	（日本時間）アメリカ・ワシントン郊外のアンドリュース空軍基地着
4/27	5:33	（日本時間）ワシントンのホワイトハウスで、アメリカのトランプ大統領と首脳会談（～6:18）
4/27	6:19	（日本時間）首脳会談少人数会合（～6:43）
4/27	6:45	（日本時間）首脳会談拡大会合（～7:20）
4/27	7:32	（日本時間）ホワイトハウス近隣の大統領迎賓館「ブレアハウス」で、記者団に対し、北朝鮮問題への対応について、「大切な拉致問題については、トランプ大統領から『全面的に協力する』との力強いことばがあった」などと述べる（～7:39）
4/27	8:10	（日本時間）昭恵夫人とともに、ホワイトハウスで、トランプ大統領夫妻との夕食会に出席（～9:55）　その後、「ブレアハウス」で宿泊	夕食
4/27	23:00	（日本時間）ワシントン郊外のゴルフ場「トランプ・ナショナル・ゴルフクラブ・ワシントンＤＣ」で、トランプ大統領とゴルフ（～28日02:04）

4/26	1:03	（日本時間）ベルギー・ブリュッセルのヨーロッパ庁舎で、ＥＵのトゥスク大統領やユンケル委員長と首脳会談（～01:24）
4/26	1:26	（日本時間）ＥＵのトゥスク大統領やユンケル委員長らと定期首脳協議（～02:06）
4/26	2:23	（日本時間）共同記者会見（～02:48）
4/26	2:52	（日本時間）日EU首脳夕食会（～03:55）その後、ホテル「ワーウィック・ブリュッセル」に宿泊	夕食
4/26	17:29	（日本時間）政府専用機でメルスブローク空軍基地発　時間は現地の報道担当者などに確認
4/25	0:11	（日本時間）オーストリア・ウィーン郊外のウィーン国際空港着
4/25	2:19	（日本時間）スロバキア・ブラチスラバの「シェラトン・ブラチスラバ・ホテル」で、ポーランドのモラウィエツキ首相と首脳会談（～3:36）　そのまま宿泊
4/25	16:17	（日本時間）ブラチスラバのブラチスラバ城で、スロバキアのペレグリニ首相と首脳会談（～16:57）
4/25	17:01	（日本時間）ペレグリニ首相と共同記者発表（～17:12）
4/25	17:28	（日本時間）ブラチスラバ城で、スロバキア、チェコ、ポーランド、ハンガリーの東欧４か国（Ｖ４）の首脳と写真撮影（～17:33）
4/25	17:35	（日本時間）東欧４か国（Ｖ４）の首脳と首脳会合（～18:45）
4/25	18:53	（日本時間）東欧４か国（Ｖ４）の首脳と共同記者発表（～19:16）
4/25	19:22	（日本時間）ブラチスラバ城で、チェコのバビシュ首相と首脳会談（～19:51）
4/25	20:00	（日本時間）ブラチスラバ城で、ペレグリニ首相主催の昼食会に出席（～20:43）	昼食
4/25	22:42	（日本時間）ウィーン国際空港発
4/25	23:57	（日本時間）ベルギー・ブリュッセルのメルスブローク空軍基地着 ※時間は現地の報道担当者などに確認
